interval,stroke_num,timestamp,spm,async_ms,speed_ms,run_id,run_mean_speed,v_rel,seat1_catch,seat2_catch,seat3_catch,seat4_catch
12. 2026-02-14 07:40,76,2026-02-14 04:29:50.103902817+00:00,26.2,17.6,2.67,83734749_1,2.65,1.0075471698113208,2026-02-14 04:29:50.117969990+00:00,2026-02-14 04:29:50.113143206+00:00,2026-02-14 04:29:50.100361824+00:00,2026-02-14 04:29:50.103902817+00:00
12. 2026-02-14 07:40,77,2026-02-14 04:29:52.391083956+00:00,26.9,109.0,3.02,83734749_1,2.65,1.139622641509434,2026-02-14 04:29:52.345192909+00:00,2026-02-14 04:29:52.454150915+00:00,2026-02-14 04:29:52.375328302+00:00,2026-02-14 04:29:52.391083956+00:00
12. 2026-02-14 07:40,78,2026-02-14 04:29:54.622256279+00:00,27.2,88.8,3.04,83734749_1,2.65,1.1471698113207547,2026-02-14 04:29:54.608511925+00:00,2026-02-14 04:29:54.678905010+00:00,2026-02-14 04:29:54.590150595+00:00,2026-02-14 04:29:54.622256279+00:00
12. 2026-02-14 07:40,79,2026-02-14 04:29:56.824299097+00:00,26.2,78.0,2.16,83734749_1,2.65,0.8150943396226416,2026-02-14 04:29:56.805607796+00:00,2026-02-14 04:29:56.883559942+00:00,2026-02-14 04:29:56.828735113+00:00,2026-02-14 04:29:56.824299097+00:00
12. 2026-02-14 07:40,80,2026-02-14 04:29:59.114628792+00:00,28.0,133.0,2.34,83734749_1,2.65,0.8830188679245283,2026-02-14 04:29:59.040849209+00:00,2026-02-14 04:29:58.981599808+00:00,2026-02-14 04:29:59.072288036+00:00,2026-02-14 04:29:59.114628792+00:00
12. 2026-02-14 07:40,82,2026-02-14 04:30:03.554147005+00:00,26.8,97.5,2.09,83734749_1,2.65,0.7886792452830188,2026-02-14 04:30:03.633430481+00:00,2026-02-14 04:30:03.542387962+00:00,2026-02-14 04:30:03.535963058+00:00,2026-02-14 04:30:03.554147005+00:00
12. 2026-02-14 07:40,84,2026-02-14 04:30:08.024446964+00:00,25.2,119.9,2.09,83734749_1,2.65,0.7886792452830188,2026-02-14 04:30:08.099199533+00:00,2026-02-14 04:30:08.144298553+00:00,2026-02-14 04:30:08.031776190+00:00,2026-02-14 04:30:08.024446964+00:00
12. 2026-02-14 07:40,85,2026-02-14 04:30:10.408447742+00:00,26.6,44.3,2.24,83734749_1,2.65,0.8452830188679247,2026-02-14 04:30:10.431400537+00:00,2026-02-14 04:30:10.433132648+00:00,2026-02-14 04:30:10.388862133+00:00,2026-02-14 04:30:10.408447742+00:00
12. 2026-02-14 07:40,86,2026-02-14 04:30:12.665637255+00:00,26.1,48.2,2.12,83734749_1,2.65,0.8,2026-02-14 04:30:12.630805254+00:00,2026-02-14 04:30:12.679000139+00:00,2026-02-14 04:30:12.633769989+00:00,2026-02-14 04:30:12.665637255+00:00
12. 2026-02-14 07:40,88,2026-02-14 04:30:17.229580879+00:00,26.4,83.9,2.59,83734749_1,2.65,0.9773584905660377,2026-02-14 04:30:17.313500643+00:00,2026-02-14 04:30:17.280472755+00:00,2026-02-14 04:30:17.252070189+00:00,2026-02-14 04:30:17.229580879+00:00
12. 2026-02-14 07:40,89,2026-02-14 04:30:19.500269175+00:00,26.1,29.9,2.31,83734749_1,2.65,0.8716981132075472,2026-02-14 04:30:19.515092850+00:00,2026-02-14 04:30:19.528031111+00:00,2026-02-14 04:30:19.498094559+00:00,2026-02-14 04:30:19.500269175+00:00
12. 2026-02-14 07:40,90,2026-02-14 04:30:21.801659346+00:00,26.0,64.9,2.72,83734749_1,2.65,1.0264150943396229,2026-02-14 04:30:21.866582632+00:00,2026-02-14 04:30:21.842750549+00:00,2026-02-14 04:30:21.833374500+00:00,2026-02-14 04:30:21.801659346+00:00
12. 2026-02-14 07:40,91,2026-02-14 04:30:24.110461473+00:00,25.8,67.9,2.74,83734749_1,2.65,1.0339622641509436,2026-02-14 04:30:24.178331137+00:00,2026-02-14 04:30:24.171964884+00:00,2026-02-14 04:30:24.148314714+00:00,2026-02-14 04:30:24.110461473+00:00
12. 2026-02-14 07:40,92,2026-02-14 04:30:26.438886404+00:00,25.9,35.5,2.04,83734749_1,2.65,0.769811320754717,2026-02-14 04:30:26.453367233+00:00,2026-02-14 04:30:26.474370718+00:00,2026-02-14 04:30:26.458234310+00:00,2026-02-14 04:30:26.438886404+00:00
12. 2026-02-14 07:40,93,2026-02-14 04:30:28.753831863+00:00,26.7,49.0,,83734749_1,2.65,,2026-02-14 04:30:28.772799730+00:00,2026-02-14 04:30:28.790702105+00:00,2026-02-14 04:30:28.741662741+00:00,2026-02-14 04:30:28.753831863+00:00
12. 2026-02-14 07:40,94,2026-02-14 04:30:30.998529673+00:00,26.6,26.0,,83734749_1,2.65,,2026-02-14 04:30:30.992779493+00:00,2026-02-14 04:30:31.010423660+00:00,2026-02-14 04:30:30.984390736+00:00,2026-02-14 04:30:30.998529673+00:00
12. 2026-02-14 07:40,97,2026-02-14 04:30:37.723471165+00:00,27.0,57.0,,83734749_1,2.65,,2026-02-14 04:30:37.704500198+00:00,2026-02-14 04:30:37.761483908+00:00,2026-02-14 04:30:37.733169556+00:00,2026-02-14 04:30:37.723471165+00:00
12. 2026-02-14 07:40,98,2026-02-14 04:30:39.946664333+00:00,26.7,28.5,,83734749_1,2.65,,2026-02-14 04:30:39.955433607+00:00,2026-02-14 04:30:39.975128889+00:00,2026-02-14 04:30:39.958797216+00:00,2026-02-14 04:30:39.946664333+00:00
12. 2026-02-14 07:40,99,2026-02-14 04:30:42.190623522+00:00,26.4,64.3,,83734749_1,2.65,,2026-02-14 04:30:42.176518679+00:00,2026-02-14 04:30:42.240822792+00:00,2026-02-14 04:30:42.210816622+00:00,2026-02-14 04:30:42.190623522+00:00
12. 2026-02-14 07:40,100,2026-02-14 04:30:44.463930368+00:00,26.9,70.1,,83734749_1,2.65,,2026-02-14 04:30:44.445111513+00:00,2026-02-14 04:30:44.492608309+00:00,2026-02-14 04:30:44.422492743+00:00,2026-02-14 04:30:44.463930368+00:00
12. 2026-02-14 07:40,101,2026-02-14 04:30:46.694907904+00:00,25.7,58.4,,83734749_1,2.65,,2026-02-14 04:30:46.665588856+00:00,2026-02-14 04:30:46.723975182+00:00,2026-02-14 04:30:46.676185846+00:00,2026-02-14 04:30:46.694907904+00:00
12. 2026-02-14 07:40,102,2026-02-14 04:30:49.027061462+00:00,26.9,67.3,,83734749_1,2.65,,2026-02-14 04:30:48.960385323+00:00,2026-02-14 04:30:49.027686357+00:00,2026-02-14 04:30:49.008747101+00:00,2026-02-14 04:30:49.027061462+00:00
12. 2026-02-14 07:40,103,2026-02-14 04:30:51.258856772+00:00,26.2,75.1,2.89,83734749_1,2.65,1.090566037735849,2026-02-14 04:30:51.197198629+00:00,2026-02-14 04:30:51.272266626+00:00,2026-02-14 04:30:51.252699375+00:00,2026-02-14 04:30:51.258856772+00:00
12. 2026-02-14 07:40,104,2026-02-14 04:30:53.544961452+00:00,25.8,29.7,2.89,83734749_1,2.65,1.090566037735849,2026-02-14 04:30:53.573355675+00:00,2026-02-14 04:30:53.574633360+00:00,2026-02-14 04:30:53.557974815+00:00,2026-02-14 04:30:53.544961452+00:00
12. 2026-02-14 07:40,105,2026-02-14 04:30:55.866970062+00:00,27.2,71.0,2.65,83734749_1,2.65,1.0,2026-02-14 04:30:55.843865156+00:00,2026-02-14 04:30:55.895923138+00:00,2026-02-14 04:30:55.824903011+00:00,2026-02-14 04:30:55.866970062+00:00
12. 2026-02-14 07:40,106,2026-02-14 04:30:58.074313879+00:00,26.5,89.9,2.75,83734749_1,2.65,1.0377358490566038,2026-02-14 04:30:58.015288115+00:00,2026-02-14 04:30:58.105233192+00:00,2026-02-14 04:30:58.038157225+00:00,2026-02-14 04:30:58.074313879+00:00
12. 2026-02-14 07:40,107,2026-02-14 04:31:00.339154005+00:00,27.1,78.7,2.62,83734749_1,2.65,0.988679245283019,2026-02-14 04:31:00.260444640+00:00,2026-02-14 04:31:00.325465679+00:00,2026-02-14 04:31:00.280839920+00:00,2026-02-14 04:31:00.339154005+00:00
12. 2026-02-14 07:40,108,2026-02-14 04:31:02.556815386+00:00,27.3,43.1,2.62,83734749_1,2.65,0.988679245283019,2026-02-14 04:31:02.599907398+00:00,2026-02-14 04:31:02.571527958+00:00,2026-02-14 04:31:02.566775322+00:00,2026-02-14 04:31:02.556815386+00:00
12. 2026-02-14 07:40,111,2026-02-14 04:31:07.007747173+00:00,25.7,163.2,3.13,83734749_1,2.65,1.181132075471698,2026-02-14 04:31:07.082275152+00:00,2026-02-14 04:31:07.170974493+00:00,2026-02-14 04:31:07.013386488+00:00,2026-02-14 04:31:07.007747173+00:00
12. 2026-02-14 07:40,112,2026-02-14 04:31:09.338961124+00:00,26.1,135.5,2.52,83734749_1,2.65,0.9509433962264151,2026-02-14 04:31:09.346210480+00:00,2026-02-14 04:31:09.474442720+00:00,2026-02-14 04:31:09.345457792+00:00,2026-02-14 04:31:09.338961124+00:00
12. 2026-02-14 07:40,113,2026-02-14 04:31:11.633557796+00:00,25.6,78.3,2.65,83734749_1,2.65,1.0,2026-02-14 04:31:11.709849834+00:00,2026-02-14 04:31:11.711869240+00:00,2026-02-14 04:31:11.637602568+00:00,2026-02-14 04:31:11.633557796+00:00
12. 2026-02-14 07:40,114,2026-02-14 04:31:13.975058079+00:00,26.4,85.0,2.68,83734749_1,2.65,1.0113207547169811,2026-02-14 04:31:14.059231520+00:00,2026-02-14 04:31:14.022112131+00:00,2026-02-14 04:31:13.974226236+00:00,2026-02-14 04:31:13.975058079+00:00
12. 2026-02-14 07:40,115,2026-02-14 04:31:16.251898766+00:00,26.4,81.0,2.83,83734749_1,2.65,1.0679245283018868,2026-02-14 04:31:16.332903862+00:00,2026-02-14 04:31:16.287211418+00:00,2026-02-14 04:31:16.290358782+00:00,2026-02-14 04:31:16.251898766+00:00
12. 2026-02-14 07:40,116,2026-02-14 04:31:18.521182299+00:00,25.9,30.5,2.52,83734749_1,2.65,0.9509433962264151,2026-02-14 04:31:18.551723480+00:00,2026-02-14 04:31:18.534729480+00:00,2026-02-14 04:31:18.542637825+00:00,2026-02-14 04:31:18.521182299+00:00
12. 2026-02-14 07:40,117,2026-02-14 04:31:20.838266134+00:00,26.6,32.9,2.59,83734749_1,2.65,0.9773584905660377,2026-02-14 04:31:20.811917782+00:00,2026-02-14 04:31:20.844819546+00:00,2026-02-14 04:31:20.829653740+00:00,2026-02-14 04:31:20.838266134+00:00
12. 2026-02-14 07:40,118,2026-02-14 04:31:23.096289635+00:00,27.1,49.4,2.43,83734749_1,2.65,0.9169811320754718,2026-02-14 04:31:23.046854258+00:00,2026-02-14 04:31:23.068947792+00:00,2026-02-14 04:31:23.081267834+00:00,2026-02-14 04:31:23.096289635+00:00
12. 2026-02-14 07:40,119,2026-02-14 04:31:25.312975407+00:00,27.3,21.3,2.36,83734749_1,2.65,0.8905660377358491,2026-02-14 04:31:25.326947212+00:00,2026-02-14 04:31:25.305658102+00:00,2026-02-14 04:31:25.308052301+00:00,2026-02-14 04:31:25.312975407+00:00
